id,serialisation,count
1433,"['&', ['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]]], ['->', 'SelfTestMode', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]]",1
1434,"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]]]",1
1435,"['->', 'SelfTestMode', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]",1
1436,"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]]",1
1437,"['X', ['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'selfTestFail'], ['&', ['X', 'selfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]]]",1
1438,"['&', ['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]], ['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]",1
1439,"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]]",1
1440,"['->', 'SelfTestMode', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]",1
1441,"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]]",1
1442,"['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', ['|', 'testLeaksPass', 'testLeaksFail'], 'testLeaksSkip']]]",1
1443,"['&', ['G', ['->', ['&', ['!', 'newPatient'], ['X', 'newPatient']], ['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]], ['->', 'newPatient', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]",1
1444,"['G', ['->', ['&', ['!', 'newPatient'], ['X', 'newPatient']], ['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]]",1
1445,"['->', 'newPatient', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]",1
1446,"['->', ['&', ['!', 'newPatient'], ['X', 'newPatient']], ['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]]",1
1447,"['&', ['!', 'newPatient'], ['X', 'newPatient']]",1
1448,"['X', ['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]]",1
1449,"['X', 'newPatient']",1
1450,"['G', ['&', 'measureRR', 'displayRR']]",1
1451,"['&', 'measureRR', 'displayRR']",1
1452,measureRR,1
1453,displayRR,1
1454,"['&', ['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]], ['->', 'powerFailure', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]",1
1455,"['G', ['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]]",1
1456,"['->', 'powerFailure', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]",1
1457,"['->', ['&', ['!', 'powerFailure'], ['X', 'powerFailure']], ['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]]",1
1458,"['X', ['|', ['G', '[0,120]', ['!', 'off']], ['G', ['!', 'off']]]]",1
1459,"['&', ['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]]], ['->', 'PCVMode', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]]",1
1460,"['G', ['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]]]",1
1461,"['->', 'PCVMode', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]",1
1462,"['|', ['!', ['&', ['!', 'PCVMode'], ['X', 'PCVMode']]], ['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]]",1
1463,"['X', ['&', ['V', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['->', ['&', ['!', 'PSVModeSelected'], ['&', ['X', 'PSVModeSelected'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]], ['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]]]",1
1464,"['&', ['G', ['|', ['!', ['&', ['!', 'inspiratoryPauseButton'], ['X', 'inspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]], ['->', 'inspiratoryPauseButton', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]",1
1465,"['G', ['|', ['!', ['&', ['!', 'inspiratoryPauseButton'], ['X', 'inspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]]",1
1466,"['->', 'inspiratoryPauseButton', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]",1
1467,"['|', ['!', ['&', ['!', 'inspiratoryPauseButton'], ['X', 'inspiratoryPauseButton']]], ['X', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]]",1
1468,"['!', ['&', ['!', 'inspiratoryPauseButton'], ['X', 'inspiratoryPauseButton']]]",1
1469,"['X', ['&', ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', ['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]], ['&', ['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]], ['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]]]], ['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]]]",1
1470,"['&', ['!', 'inspiratoryPauseButton'], ['X', 'inspiratoryPauseButton']]",1
1471,"['G', 'logO2SensorUse']",1
1472,logO2SensorUse,1
1473,"['G', ['&', 'measureO2_PRC_', 'displayO2_PRC_']]",1
1474,"['&', 'measureO2_PRC_', 'displayO2_PRC_']",1
1475,measureO2_PRC_,1
1476,displayO2_PRC_,1
1477,"['&', ['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['X', 'loadLastParams']]]], ['->', 'resumeVentilation', ['X', 'loadLastParams']]]",1
1478,"['G', ['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['X', 'loadLastParams']]]]",1
1479,"['->', 'resumeVentilation', ['X', 'loadLastParams']]",1
1480,"['->', ['&', ['!', 'resumeVentilation'], ['X', 'resumeVentilation']], ['X', ['X', 'loadLastParams']]]",1
1481,"['X', ['X', 'loadLastParams']]",1
1482,"['G', ['->', 'PCVMode', ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], ['&', 'breathingCycleStart', 'inspiratoryPhaseStart']]]]",1
1483,"['->', 'PCVMode', ['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], ['&', 'breathingCycleStart', 'inspiratoryPhaseStart']]]",1
1484,"['->', ['|', 'breathingCycleDone', 'patientBreathingRequest'], ['&', 'breathingCycleStart', 'inspiratoryPhaseStart']]",1
1485,"['&', 'breathingCycleStart', 'inspiratoryPhaseStart']",1
1486,"['&', ['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['&', ['V', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['->', ['&', ['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]], ['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['->', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]]]]], ['->', 'StartUpMode', ['&', ['V', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['->', ['&', ['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]], ['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['->', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]]]]",1
1487,"['G', ['|', ['!', ['&', ['!', 'StartUpMode'], ['X', 'StartUpMode']]], ['X', ['&', ['V', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['->', ['&', ['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]], ['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['->', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]]]]]",1
1488,"['->', 'StartUpMode', ['&', ['V', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['->', ['&', ['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]], ['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['->', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]]]",1
